speciesKey,OBJECTID,binomial_BL,binomial_jetz,label,binomial_gbif,PatchClade,Hackett_FineClades,Hackett_CoarseClades,BLFamilyEnglish,English,presence,origin,seasonal,dist_comm,Shape_Length,Shape_Area,IOCOrder,BLFamilyLatin,genus,species,PassNonPass,OscSubOsc,EnMexico,binomial_mx,Nombre.Español,Nombre.Inglés,Endemismo,Residente,Transitoria,Migratoria,Endemica,Mountain_ID,Min_elevation,Max_elevation,Continent,Mountain.Range,Uplift_Start,Mountains,Path_raster,Path_occ,SDM_done,OCC_done,Palearctic,Northern.Nearctic,Nearctic.Region,Mexican.Transition.Zone,Mesoamerican.dominion,Pacific.dominion,Antillean.subregion,Boreal.Brazilian.dominion,South.Brazilian.dominion,South.eastern.Amazonian.dominion,Chacoan.dominion,Parana.dominion,South.American.Transition.Zone,Afrotropical,Madagascan,Sino.Japanese,Oriental,Saharo.Arabian,Australian,Andean.region,Australasia,Ocean,Nearctic_TOTAL,Neotropics_TOTAL,Palearctic_REALM,Paleotropical_REALM,Austral,Mexican_TOTAL,Subregion,Realm,ZTM_end
5231037,16304,Tiaris olivaceus,Tiaris olivaceus,Tiaris_olivaceus,Tiaris olivaceus,P17P18,"Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Buntings, American sparrows and allies",Yellow-faced Grassquit,1,1,1, ,286.6640723,81.72703936,Passeriformes,Emberizidae,Tiaris,olivaceus,PASSERIFORMES,Passeri,México,Tiaris olivaceus,Semillero Oliváceo,Yellow-faced Grassquit,No,Residente,No Transitoria,No Migratoria,No,404,450,2300,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231037_Tiaris_olivaceus.tif,D:/R_spatial/output/occ_birds_mtz/5231037_Tiaris_olivaceus.RDS,done,done,0,0,0,0.2125,0.315625,0.228125,0.21875,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528125,Mesoamerican.dominion,Neotropics_TOTAL,7
5231037,16304,Tiaris olivaceus,Tiaris olivaceus,Tiaris_olivaceus,Tiaris olivaceus,P17P18,"Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Buntings, American sparrows and allies",Yellow-faced Grassquit,1,1,1, ,286.6640723,81.72703936,Passeriformes,Emberizidae,Tiaris,olivaceus,PASSERIFORMES,Passeri,México,Tiaris olivaceus,Semillero Oliváceo,Yellow-faced Grassquit,No,Residente,No Transitoria,No Migratoria,No,401,0,2000,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231037_Tiaris_olivaceus.tif,D:/R_spatial/output/occ_birds_mtz/5231037_Tiaris_olivaceus.RDS,done,done,0,0,0,0.2125,0.315625,0.228125,0.21875,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528125,Mesoamerican.dominion,Neotropics_TOTAL,7
5231037,16304,Tiaris olivaceus,Tiaris olivaceus,Tiaris_olivaceus,Tiaris olivaceus,P17P18,"Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Buntings, American sparrows and allies",Yellow-faced Grassquit,1,1,1, ,286.6640723,81.72703936,Passeriformes,Emberizidae,Tiaris,olivaceus,PASSERIFORMES,Passeri,México,Tiaris olivaceus,Semillero Oliváceo,Yellow-faced Grassquit,No,Residente,No Transitoria,No Migratoria,No,403,0,2000,Latin America and the Caribbean,Caribbean Islands,46,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231037_Tiaris_olivaceus.tif,D:/R_spatial/output/occ_birds_mtz/5231037_Tiaris_olivaceus.RDS,done,done,0,0,0,0.2125,0.315625,0.228125,0.21875,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528125,Mesoamerican.dominion,Neotropics_TOTAL,7
5231037,16304,Tiaris olivaceus,Tiaris olivaceus,Tiaris_olivaceus,Tiaris olivaceus,P17P18,"Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Buntings, American sparrows and allies",Yellow-faced Grassquit,1,1,1, ,286.6640723,81.72703936,Passeriformes,Emberizidae,Tiaris,olivaceus,PASSERIFORMES,Passeri,México,Tiaris olivaceus,Semillero Oliváceo,Yellow-faced Grassquit,No,Residente,No Transitoria,No Migratoria,No,304,0,2000,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231037_Tiaris_olivaceus.tif,D:/R_spatial/output/occ_birds_mtz/5231037_Tiaris_olivaceus.RDS,done,done,0,0,0,0.2125,0.315625,0.228125,0.21875,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528125,Mesoamerican.dominion,Neotropics_TOTAL,7
5231037,16304,Tiaris olivaceus,Tiaris olivaceus,Tiaris_olivaceus,Tiaris olivaceus,P17P18,"Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Buntings, American sparrows and allies",Yellow-faced Grassquit,1,1,1, ,286.6640723,81.72703936,Passeriformes,Emberizidae,Tiaris,olivaceus,PASSERIFORMES,Passeri,México,Tiaris olivaceus,Semillero Oliváceo,Yellow-faced Grassquit,No,Residente,No Transitoria,No Migratoria,No,402,0,2000,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231037_Tiaris_olivaceus.tif,D:/R_spatial/output/occ_birds_mtz/5231037_Tiaris_olivaceus.RDS,done,done,0,0,0,0.2125,0.315625,0.228125,0.21875,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.528125,Mesoamerican.dominion,Neotropics_TOTAL,7
5231479,16310,Campylorhynchus chiapensis,Campylorhynchus chiapensis,Campylorhynchus_chiapensis,Campylorhynchus chiapensis,M1,"Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers",Wrens,Giant Wren,1,1,1, ,5.35326966,0.52351862,Passeriformes,Troglodytidae,Campylorhynchus,chiapensis,PASSERIFORMES,Passeri,México,Campylorhynchus chiapensis,Matraca Chiapaneca,Giant Wren,Endémica,Residente,No Transitoria,No Migratoria,Endémica,401,0,300,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231479_Campylorhynchus_chiapensis.tif,D:/R_spatial/output/occ_birds_mtz/5231479_Campylorhynchus_chiapensis.RDS,done,done,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,1
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,404,900,2300,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,404,800,2900,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,405,600,2200,Latin America and the Caribbean,Northern South America,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,401,600,2500,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,402,400,1650,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490801,16321,Catharus aurantiirostris,Catharus aurantiirostris,Catharus_aurantiirostris,Catharus aurantiirostris,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Orange-billed Nightingale-thrush,1,1,1, ,161.9770276,57.58851343,Passeriformes,Turdidae,Catharus,aurantiirostris,PASSERIFORMES,Passeri,México,Catharus aurantiirostris,Zorzal Pico Naranja,Orange-billed Nightingale-Thrush,No,Residente,No Transitoria,Migratoria,No,304,600,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490801_Catharus_aurantiirostris.tif,D:/R_spatial/output/occ_birds_mtz/2490801_Catharus_aurantiirostris.RDS,done,done,0,0,0,0.735042735,0.068376068,0.158119658,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.803418803,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490819,16322,Catharus frantzii,Catharus frantzii,Catharus_frantzii,Catharus frantzii,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Ruddy-capped Nightingale-thrush,1,1,1, ,85.34474846,23.94018541,Passeriformes,Turdidae,Catharus,frantzii,PASSERIFORMES,Passeri,México,Catharus frantzii,Zorzal de Frantzius,Ruddy-capped Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,401,1500,2500,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490819_Catharus_frantzii.tif,D:/R_spatial/output/occ_birds_mtz/2490819_Catharus_frantzii.RDS,done,done,0,0,0,0.808510638,0.170212766,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.978723404,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490819,16322,Catharus frantzii,Catharus frantzii,Catharus_frantzii,Catharus frantzii,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Ruddy-capped Nightingale-thrush,1,1,1, ,85.34474846,23.94018541,Passeriformes,Turdidae,Catharus,frantzii,PASSERIFORMES,Passeri,México,Catharus frantzii,Zorzal de Frantzius,Ruddy-capped Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,304,1500,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490819_Catharus_frantzii.tif,D:/R_spatial/output/occ_birds_mtz/2490819_Catharus_frantzii.RDS,done,done,0,0,0,0.808510638,0.170212766,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.978723404,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490819,16322,Catharus frantzii,Catharus frantzii,Catharus_frantzii,Catharus frantzii,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Ruddy-capped Nightingale-thrush,1,1,1, ,85.34474846,23.94018541,Passeriformes,Turdidae,Catharus,frantzii,PASSERIFORMES,Passeri,México,Catharus frantzii,Zorzal de Frantzius,Ruddy-capped Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,402,1350,3500,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490819_Catharus_frantzii.tif,D:/R_spatial/output/occ_birds_mtz/2490819_Catharus_frantzii.RDS,done,done,0,0,0,0.808510638,0.170212766,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.978723404,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490804,16323,Catharus fuscescens,Catharus fuscescens,Catharus_fuscescens,Catharus fuscescens,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Veery,1,1,2, ,620.646988,437.6622368,Passeriformes,Turdidae,Catharus,fuscescens,PASSERIFORMES,Passeri,México,Catharus fuscescens,Zorzal Canelo,Veery,No,No Residente,Transitoria,No Migratoria,No,302,0,2500,North-America,US Great Basin /Sierra Nevada,50,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490804_Catharus_fuscescens.tif,D:/R_spatial/output/occ_birds_mtz/2490804_Catharus_fuscescens.RDS,done,done,0,0.360953462,0.63677639,0.002270148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997729852,0.002270148,0,0,0,0.002270148,Nearctic.Region,Nearctic_TOTAL,7
2490804,16323,Catharus fuscescens,Catharus fuscescens,Catharus_fuscescens,Catharus fuscescens,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Veery,1,1,2, ,620.646988,437.6622368,Passeriformes,Turdidae,Catharus,fuscescens,PASSERIFORMES,Passeri,México,Catharus fuscescens,Zorzal Canelo,Veery,No,No Residente,Transitoria,No Migratoria,No,301,0,2500,North-America,NA West Coast,200,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490804_Catharus_fuscescens.tif,D:/R_spatial/output/occ_birds_mtz/2490804_Catharus_fuscescens.RDS,done,done,0,0.360953462,0.63677639,0.002270148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997729852,0.002270148,0,0,0,0.002270148,Nearctic.Region,Nearctic_TOTAL,7
2490804,16323,Catharus fuscescens,Catharus fuscescens,Catharus_fuscescens,Catharus fuscescens,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Veery,1,1,2, ,620.646988,437.6622368,Passeriformes,Turdidae,Catharus,fuscescens,PASSERIFORMES,Passeri,México,Catharus fuscescens,Zorzal Canelo,Veery,No,No Residente,Transitoria,No Migratoria,No,303,0,2500,North-America,NA East Coast,325,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490804_Catharus_fuscescens.tif,D:/R_spatial/output/occ_birds_mtz/2490804_Catharus_fuscescens.RDS,done,done,0,0.360953462,0.63677639,0.002270148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997729852,0.002270148,0,0,0,0.002270148,Nearctic.Region,Nearctic_TOTAL,7
2490820,16327,Catharus mexicanus,Catharus mexicanus,Catharus_mexicanus,Catharus mexicanus,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Black-headed Nightingale-thrush,1,1,1, ,62.68845715,12.14218969,Passeriformes,Turdidae,Catharus,mexicanus,PASSERIFORMES,Passeri,México,Catharus mexicanus,Zorzal Corona Negra,Black-headed Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,401,750,1800,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490820_Catharus_mexicanus.tif,D:/R_spatial/output/occ_birds_mtz/2490820_Catharus_mexicanus.RDS,done,done,0,0,0,0.744680851,0.191489362,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.936170213,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490820,16327,Catharus mexicanus,Catharus mexicanus,Catharus_mexicanus,Catharus mexicanus,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Black-headed Nightingale-thrush,1,1,1, ,62.68845715,12.14218969,Passeriformes,Turdidae,Catharus,mexicanus,PASSERIFORMES,Passeri,México,Catharus mexicanus,Zorzal Corona Negra,Black-headed Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,304,750,1800,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490820_Catharus_mexicanus.tif,D:/R_spatial/output/occ_birds_mtz/2490820_Catharus_mexicanus.RDS,done,done,0,0,0,0.744680851,0.191489362,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.936170213,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490820,16327,Catharus mexicanus,Catharus mexicanus,Catharus_mexicanus,Catharus mexicanus,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Black-headed Nightingale-thrush,1,1,1, ,62.68845715,12.14218969,Passeriformes,Turdidae,Catharus,mexicanus,PASSERIFORMES,Passeri,México,Catharus mexicanus,Zorzal Corona Negra,Black-headed Nightingale-Thrush,No,Residente,No Transitoria,No Migratoria,No,402,300,1800,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490820_Catharus_mexicanus.tif,D:/R_spatial/output/occ_birds_mtz/2490820_Catharus_mexicanus.RDS,done,done,0,0,0,0.744680851,0.191489362,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.936170213,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490803,16328,Catharus occidentalis,Catharus occidentalis,Catharus_occidentalis,Catharus occidentalis,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Russet Nightingale-thrush,1,1,1, ,70.2562593,36.6961249,Passeriformes,Turdidae,Catharus,occidentalis,PASSERIFORMES,Passeri,México,Catharus occidentalis,Zorzal Mexicano,Russet Nightingale-Thrush,Endémica,Residente,No Transitoria,No Migratoria,Endémica,304,1500,3500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490803_Catharus_occidentalis.tif,D:/R_spatial/output/occ_birds_mtz/2490803_Catharus_occidentalis.RDS,done,done,0,0,0,0.925675676,0.074324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mexican.Transition.Zone,Neotropics_TOTAL,7
2490849,16345,Myadestes townsendi,Myadestes townsendi,Myadestes_townsendi,Myadestes townsendi,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Townsend's Solitaire,1,1,1, ,160.5870388,227.4508774,Passeriformes,Turdidae,Myadestes,townsendi,PASSERIFORMES,Passeri,México,Myadestes townsendi,Clarín Norteño,Townsend's Solitaire,No,Residente,No Transitoria,Migratoria,No,302,1500,3500,North-America,US Great Basin /Sierra Nevada,50,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490849_Myadestes_townsendi.tif,D:/R_spatial/output/occ_birds_mtz/2490849_Myadestes_townsendi.RDS,done,done,0,0.808678501,0.191321499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Northern.Nearctic,Nearctic_TOTAL,4
2490849,16345,Myadestes townsendi,Myadestes townsendi,Myadestes_townsendi,Myadestes townsendi,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Townsend's Solitaire,1,1,1, ,160.5870388,227.4508774,Passeriformes,Turdidae,Myadestes,townsendi,PASSERIFORMES,Passeri,México,Myadestes townsendi,Clarín Norteño,Townsend's Solitaire,No,Residente,No Transitoria,Migratoria,No,301,350,3500,North-America,NA West Coast,200,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490849_Myadestes_townsendi.tif,D:/R_spatial/output/occ_birds_mtz/2490849_Myadestes_townsendi.RDS,done,done,0,0.808678501,0.191321499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Northern.Nearctic,Nearctic_TOTAL,4
2490849,16345,Myadestes townsendi,Myadestes townsendi,Myadestes_townsendi,Myadestes townsendi,M5,Thrushes,"Thrushes, Dippers, Chats, Old World Flycatchers",Thrushes,Townsend's Solitaire,1,1,1, ,160.5870388,227.4508774,Passeriformes,Turdidae,Myadestes,townsendi,PASSERIFORMES,Passeri,México,Myadestes townsendi,Clarín Norteño,Townsend's Solitaire,No,Residente,No Transitoria,Migratoria,No,304,1800,3500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490849_Myadestes_townsendi.tif,D:/R_spatial/output/occ_birds_mtz/2490849_Myadestes_townsendi.RDS,done,done,0,0.808678501,0.191321499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Northern.Nearctic,Nearctic_TOTAL,4
2488890,16347,Cyanerpes cyaneus,Cyanerpes cyaneus,Cyanerpes_cyaneus,Cyanerpes cyaneus,P13P14P16,"Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies",Tanagers,Red-legged Honeycreeper,1,1,1, ,458.6142833,666.823013,Passeriformes,Thraupidae,Cyanerpes,cyaneus,PASSERIFORMES,Passeri,México,Cyanerpes cyaneus,Mielero Patas Rojas,Red-legged Honeycreeper,No,Residente,No Transitoria,No Migratoria,No,404,0,1000,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2488890_Cyanerpes_cyaneus.tif,D:/R_spatial/output/occ_birds_mtz/2488890_Cyanerpes_cyaneus.RDS,done,done,0,0,0,0.297297297,0.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
2488890,16347,Cyanerpes cyaneus,Cyanerpes cyaneus,Cyanerpes_cyaneus,Cyanerpes cyaneus,P13P14P16,"Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies",Tanagers,Red-legged Honeycreeper,1,1,1, ,458.6142833,666.823013,Passeriformes,Thraupidae,Cyanerpes,cyaneus,PASSERIFORMES,Passeri,México,Cyanerpes cyaneus,Mielero Patas Rojas,Red-legged Honeycreeper,No,Residente,No Transitoria,No Migratoria,No,404,0,1100,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2488890_Cyanerpes_cyaneus.tif,D:/R_spatial/output/occ_birds_mtz/2488890_Cyanerpes_cyaneus.RDS,done,done,0,0,0,0.297297297,0.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
2488890,16347,Cyanerpes cyaneus,Cyanerpes cyaneus,Cyanerpes_cyaneus,Cyanerpes cyaneus,P13P14P16,"Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies",Tanagers,Red-legged Honeycreeper,1,1,1, ,458.6142833,666.823013,Passeriformes,Thraupidae,Cyanerpes,cyaneus,PASSERIFORMES,Passeri,México,Cyanerpes cyaneus,Mielero Patas Rojas,Red-legged Honeycreeper,No,Residente,No Transitoria,No Migratoria,No,404,0,300,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2488890_Cyanerpes_cyaneus.tif,D:/R_spatial/output/occ_birds_mtz/2488890_Cyanerpes_cyaneus.RDS,done,done,0,0,0,0.297297297,0.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
2488890,16347,Cyanerpes cyaneus,Cyanerpes cyaneus,Cyanerpes_cyaneus,Cyanerpes cyaneus,P13P14P16,"Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies",Tanagers,Red-legged Honeycreeper,1,1,1, ,458.6142833,666.823013,Passeriformes,Thraupidae,Cyanerpes,cyaneus,PASSERIFORMES,Passeri,México,Cyanerpes cyaneus,Mielero Patas Rojas,Red-legged Honeycreeper,No,Residente,No Transitoria,No Migratoria,No,404,0,1500,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2488890_Cyanerpes_cyaneus.tif,D:/R_spatial/output/occ_birds_mtz/2488890_Cyanerpes_cyaneus.RDS,done,done,0,0,0,0.297297297,0.702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
